yard,treatment_group,lab_ID,field_ID,colony_size,queen_year,date_collected,sampling_event,year,queen_breeder,queen_breeder_year,overwinter_success,frame_of_brood,frame_of_bees_FHA,frame_of _bees_date,frame_of_bees,brood_amnt,brood_pat,queen_status,disease_present,FKB_start_date,FKB_end_date,FKB_start_uncapped,FKB_start_capped,FKB_end_capped,FKB_percentile,UBO_date,UBO_T0,UBO_T2,UBO_T0_capped,UBO_T2_capped,UBO_assay_score,RNA_ext_date,virus_count,varroa_count,nosema_count,varroa_load_mites.100.bees,nosema_load_spores.bee,treated,honey_removed,october_weight,pollen_sub_added,comments,,,,
Boulerice,NPQ,86,P1,full,2022,9/25/23,15,2023,51,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,100,86P,full,2022,9/25/23,15,2023,86P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,108,P5,full,2022,9/25/23,15,2023,44,2021,alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,106,P5,full,2022,9/25/23,15,2023,44,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,88,P1,full,2022,9/25/23,15,2023,51,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,94,P3,full,2022,9/25/23,15,2023,61,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,110,86P,full,2022,9/25/23,15,2023,86P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,91,P2,full,2022,9/25/23,15,2023,46,2021,alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,126,82P,full,2022,9/25/23,15,2023,82P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,109,86P,full,2022,9/25/23,15,2023,86P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,116,85P,full,2022,9/25/23,15,2023,85P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,NPQ,87,P1,full,2022,9/25/23,15,2023,51,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,167,85P,full,2022,9/25/23,15,2023,85P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,178,82P,full,2022,9/25/23,15,2023,82P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,168,85P,full,2022,9/25/23,15,2023,85P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,137,P1,full,2022,9/25/23,15,2023,51,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,135,P1,full,2022,9/25/23,15,2023,51,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,143,P1,full,2022,9/25/23,15,2023,46,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,170,84P,full,2022,9/25/23,15,2023,84P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,141,P2,full,2022,9/25/23,15,2023,46,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,154,P5,full,2022,9/25/23,15,2023,44,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,152,P4,full,2022,9/25/23,15,2023,63,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,140,P2,full,2022,9/25/23,15,2023,46,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,155,P5,full,2022,9/25/23,15,2023,44,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,158,P5,full,2022,9/25/23,15,2023,44,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,165,85P,full,2022,9/25/23,15,2023,85P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,FHA,164,85P,full,2022,9/25/23,15,2023,85P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birch,NPQ,142,P2,full,2022,9/25/23,15,2023,46,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
